,irs_zip_code,Total_income_A02650,Total_returns_N02650
6935,46540,489992.0,5740.0
6936,46542,135393.0,2200.0
6937,46543,117808.0,1720.0
6938,46544,818405.0,16110.0
6939,46545,691862.0,13140.0
6940,46550,399772.0,6010.0
6941,46552,204268.0,3230.0
6942,46553,122722.0,1780.0
6943,46554,134592.0,2120.0
6944,46555,86194.0,1540.0
6945,46556,33949.0002,480.0
6946,46561,413976.0,6900.0
6947,46562,125721.0,2290.0
6948,46563,651348.0,11010.0
6949,46565,264765.0,3950.0
6950,46567,446668.0,5000.0
6951,46570,25149.0,490.0
6952,46571,148185.0,2490.0
6953,46573,133560.0,1720.0
6954,46574,216802.0,3800.0
6955,46580,635492.0,10640.0
6956,46582,461907.0,6960.0
6957,46590,185344.0,2100.0
6958,46601,78408.0,2220.0
6959,46613,152122.0,5060.0
6960,46614,973463.0,15270.0
6961,46615,337077.0,7270.0
6962,46616,130717.0,2830.0
6963,46617,377657.0,4500.0
6964,46619,378715.0,9800.0
6965,46628,633245.0,12960.0
6966,46635,185486.0,3100.0
6967,46637,450595.0,7630.0
6968,46701,204883.0,3640.0
6969,46702,55666.0001,1100.0
6970,46703,559031.0,8850.0
6971,46705,41091.0,850.0
6972,46706,659977.0,10010.0
6973,46710,139661.0,2290.0
6974,46711,204798.0,3350.0
6975,46714,418776.0,7300.0
6976,46721,117661.0001,2340.0
6977,46723,245572.0,3830.0
6978,46725,791386.0,12140.0
6979,46730,45486.0001,650.0
6980,46731,21461.0001,310.0
6981,46732,64250.0,1370.0
6982,46733,548729.0,9100.0
6983,46737,283918.0,3610.0
6984,46738,200615.0,3960.0
6985,46740,76811.0001,1570.0
6986,46741,124393.0,1970.0
6987,46742,120146.0,1660.0
6988,46743,61258.0,1090.0
6989,46745,67509.0,960.0
6990,46746,104653.0001,1870.0
6991,46747,75192.0001,1260.0
6992,46748,385083.0,3560.0
6993,46750,675882.0,12740.0
6994,46755,394013.0,7480.0
6995,46759,14090.0001,270.0
6996,46760,30230.0,580.0
6997,46761,304219.0,5560.0
6998,46763,56513.0001,820.0
6999,46764,41901.0001,690.0
7000,46765,265253.0,2690.0
7001,46766,13681.0001,270.0
7002,46767,195250.0,3890.0
7003,46770,84624.0,1310.0
7004,46772,88677.0,1330.0
7005,46773,111151.0,1800.0
7006,46774,482122.0,8880.0
7007,46776,39675.0,830.0
7008,46777,191729.0,3150.0
7009,46779,53317.0,1000.0
7010,46781,24468.0,440.0
7011,46783,367589.0,3700.0
7012,46784,79479.0,1110.0
7013,46785,43209.0001,680.0
7014,46787,99722.0001,1840.0
7015,46788,133642.0,1490.0
7016,46791,32650.0001,440.0
7017,46792,104789.0001,1850.0
7018,46793,124749.0,2070.0
7019,46794,33624.0,610.0
7020,46795,203922.0,2990.0
7021,46797,119796.0,1860.0
7022,46798,37237.0,660.0
7023,46802,233094.0,4810.0
7024,46803,119906.0,4100.0
7025,46804,1230011.0,14630.0
7026,46805,452492.0,10390.0
7027,46806,315841.0,11020.0
7028,46807,363708.0,7850.0
7029,46808,396327.0,10070.0
7030,46809,196552.0001,4710.0
7031,46814,1463566.0,7700.0
7032,46815,718753.0,13680.0
7033,46816,326063.0,8590.0
7034,46818,682079.0,11050.0
7035,46819,233040.0,4720.0
7036,46825,852963.0,14910.0
7037,46835,1190882.0,18640.0
7038,46845,1523413.0,13850.0
7039,46901,905745.0,18170.0
7040,46902,1011849.0,18600.0
7041,46910,79980.0,1550.0
7042,46911,39410.0001,660.0
7043,46913,41724.0,630.0
7044,46914,48407.0,1120.0
7045,46915,18697.0,370.0
7046,46917,49160.0,850.0
7047,46919,57670.0001,1040.0
7048,46920,37316.0,530.0
7049,46923,220863.0,3940.0
7050,46926,41907.0,790.0
7051,46928,108694.0,2150.0
7052,46929,87112.0,1520.0
7053,46930,3725.0001,110.0
7054,46932,97784.0,1690.0
7055,46933,137475.0,3160.0
7056,46936,185743.0,2850.0
7057,46938,61763.0,1330.0
7058,46939,50309.0001,930.0
7059,46940,65614.0,1150.0
7060,46941,30790.0,520.0
7061,46943,3982.0002,110.0
7062,46947,637614.0,13290.0
7063,46950,16703.0,300.0
7064,46951,49964.0,970.0
7065,46952,506410.0,9380.0
7066,46953,350068.0,9180.0
7067,46960,27204.0001,520.0
7068,46962,224556.0,4100.0
7069,46970,526044.0,11070.0
7070,46974,42703.0,800.0
7071,46975,377432.0,6610.0
7072,46978,54643.0,980.0
7073,46979,174157.0,2410.0
7074,46982,69220.0001,1240.0
7075,46985,36276.0,670.0
7076,46986,50759.0,880.0
7077,46988,18485.0,390.0
7078,46989,93163.0001,1610.0
7079,46990,23599.0,360.0
7080,46991,36810.0,790.0
7081,46992,472277.0,7870.0
7082,46994,75388.0,1290.0
7083,46996,172330.0,3200.0
7084,47001,291189.0,5220.0
7085,47003,22181.0001,470.0
7086,47006,571500.0,6230.0
7087,47010,7050.0002,120.0
7088,47011,22346.0001,410.0
7089,47012,298356.0,4840.0
7090,47016,31816.0,460.0
7091,47017,17182.0001,300.0
7092,47018,119042.0001,2120.0
7093,47020,24186.0001,470.0
7094,47022,131883.0,1660.0
7095,47023,38975.0,750.0
7096,47024,59934.0,1240.0
7097,47025,810570.0,11590.0
7098,47030,34210.0,710.0
7099,47031,136744.0,2530.0
7100,47032,105104.0,1760.0
7101,47035,4475.0002,100.0
7102,47036,38596.0001,540.0
7103,47037,106536.0,2020.0
7104,47038,26386.0001,500.0
7105,47040,140906.0,2470.0
7106,47041,177605.0,3000.0
7107,47042,107326.0,2120.0
7108,47043,116382.0001,2340.0
7109,47060,257486.0,3460.0
7110,47102,126427.0,2890.0
7111,47106,174697.0,2290.0
7112,47108,47271.0,1010.0
7113,47110,9065.0002,200.0
7114,47111,555486.0,8410.0
7115,47112,486758.0,8170.0
7116,47114,12438.0002,210.0
7117,47115,69290.0001,1150.0
7118,47116,13365.0002,330.0
7119,47117,123325.0,2050.0
7120,47118,62949.0,1450.0
7121,47119,768153.0,5990.0
7122,47120,21343.0001,420.0
7123,47122,437475.0,5470.0
7124,47124,192911.0,2360.0
7125,47125,36628.0,760.0
7126,47126,162822.0,2310.0
7127,47129,406495.0,9740.0
7128,47130,1387790.0,24940.0
7129,47135,32790.0,600.0
7130,47136,187892.0,2310.0
7131,47137,32023.0001,630.0
7132,47138,105322.0,2000.0
7133,47140,52467.0,1200.0
7134,47141,45276.0,760.0
7135,47142,21586.0001,420.0
7136,47143,129670.0,1850.0
7137,47145,44131.0,930.0
7138,47147,27894.0001,490.0
7139,47150,1317904.0,23960.0
7140,47161,100877.0001,1810.0
7141,47162,23168.0001,450.0
7142,47163,47213.0001,730.0
7143,47164,95848.0,1700.0
7144,47165,145223.0,2770.0
7145,47166,40463.0,740.0
7146,47167,356274.0,7220.0
7147,47170,350494.0,6910.0
7148,47172,721742.0,9700.0
7149,47175,19504.0001,400.0
7150,47177,35897.0,630.0
7151,47201,1648683.0,22460.0
7152,47203,961480.0,13250.0
7153,47220,175071.0,2550.0
7154,47223,31326.0,680.0
7155,47224,11397.0002,240.0
7156,47227,37255.0,720.0
7157,47229,76954.0,1510.0
7158,47230,48013.0,910.0
7159,47231,24393.0,490.0
7160,47232,70878.0,1210.0
7161,47234,45722.0001,710.0
7162,47235,48444.0,890.0
7163,47240,636044.0,10780.0
7164,47243,126063.0,2380.0
7165,47244,19014.0,330.0
7166,47246,117231.0,2030.0
7167,47250,607678.0,10430.0
7168,47260,36980.0,810.0
7169,47264,34945.0,620.0
7170,47265,456125.0,9420.0
7171,47270,17334.0001,320.0
7172,47272,44539.0,880.0
7173,47273,53260.0,930.0
7174,47274,900053.0,15450.0
7175,47281,43924.0,710.0
7176,47283,86400.0001,1700.0
7177,47302,433885.0,11620.0
7178,47303,395137.0,9640.0
7179,47304,939546.0,14140.0
7180,47305,46809.0,1430.0
7181,47320,114377.0,1980.0
7182,47325,14382.0002,300.0
7183,47326,40486.0,810.0
7184,47327,97072.0,2010.0
7185,47330,158745.0,2530.0
7186,47331,470644.0,10160.0
7187,47334,94079.0,1590.0
7188,47336,73851.0,1640.0
7189,47338,63332.0,1260.0
7190,47339,16511.0001,300.0
7191,47340,69803.0,1370.0
7192,47341,54405.0001,1030.0
7193,47342,74114.0,1260.0
7194,47345,34709.0,610.0
7195,47346,102084.0,1790.0
7196,47348,213655.0,4410.0
7197,47352,24516.0,450.0
7198,47353,143512.0,2660.0
7199,47354,26500.0,510.0
7200,47355,60537.0001,1240.0
7201,47356,172067.0,2910.0
7202,47357,28030.0,550.0
7203,47358,21722.0001,410.0
7204,47359,65121.0,1340.0
7205,47360,40428.0,700.0
7206,47362,630296.0,13550.0
7207,47368,70770.0001,1330.0
7208,47369,24412.0,530.0
7209,47371,262148.0,5380.0
7210,47373,46330.0,990.0
7211,47374,983460.0,20260.0
7212,47380,41775.0,890.0
7213,47383,85310.0,1380.0
7214,47384,56226.0,970.0
7215,47385,43723.0,800.0
7216,47386,34312.0,580.0
7217,47387,19035.0001,340.0
7218,47390,100817.0001,2270.0
7219,47393,39924.0,670.0
7220,47394,184649.0,3730.0
7221,47396,291010.0,3670.0
7222,47401,1675592.0,18560.0
7223,47403,909491.0,15970.0
7224,47404,591238.0,9880.0
7225,47408,542867.0,7700.0
7226,47421,735076.0,13470.0
7227,47424,256479.0,4410.0
7228,47427,20532.0001,450.0
7229,47429,236546.0,3920.0
7230,47431,32053.0,640.0
7231,47432,103041.0001,2180.0
7232,47433,104402.0,1910.0
7233,47436,46253.0,720.0
7234,47438,90503.0001,1900.0
7235,47441,218395.0,4170.0
7236,47443,23643.0,520.0
7237,47446,211978.0,4510.0
7238,47448,269154.0,4060.0
7239,47449,12757.0002,220.0
7240,47451,29296.0001,600.0
7241,47452,111826.0,2210.0
7242,47453,10083.0003,190.0
7243,47454,158058.0,3360.0
7244,47456,34385.0,590.0
7245,47459,93598.0001,1670.0
7246,47460,295429.0,5520.0
7247,47462,138717.0,2310.0
7248,47465,18177.0001,310.0
7249,47468,51976.0,650.0
7250,47469,41792.0,840.0
7251,47470,40229.0,750.0
7252,47471,63279.0,1240.0
7253,47501,455222.0,8370.0
7254,47512,75051.0,1600.0
7255,47513,52578.0,1000.0
7256,47514,8027.0002,270.0
7257,47515,20077.0001,390.0
7258,47516,41619.0001,640.0
7259,47519,18174.0,280.0
7260,47520,68730.0,1430.0
7261,47521,33255.0,500.0
7262,47522,5491.0002,120.0
7263,47523,83016.0001,1610.0
7264,47524,12022.0003,240.0
7265,47525,10280.0002,170.0
7266,47527,59289.0001,990.0
7267,47528,17587.0001,330.0
7268,47529,21854.0,450.0
7269,47531,29414.0,470.0
7270,47532,196040.0,2370.0
7271,47537,20732.0,410.0
7272,47541,41895.0,640.0
7273,47542,294815.0,4940.0
7274,47546,888655.0,11590.0
7275,47550,24377.0,400.0
7276,47551,17089.0002,270.0
7277,47553,247242.0,4070.0
7278,47557,40589.0,630.0
7279,47558,136144.0,2130.0
7280,47561,39457.0,680.0
7281,47562,156530.0,2090.0
7282,47564,38672.0,640.0
7283,47567,143845.0,2680.0
7284,47568,21495.0001,390.0
7285,47575,32410.0,560.0
7286,47576,8520.0002,180.0
7287,47577,24247.0,480.0
7288,47578,19478.0,330.0
7289,47579,111731.0,1420.0
7290,47580,8512.0003,130.0
7291,47581,77529.0,1610.0
7292,47585,11498.0003,210.0
7293,47586,291336.0,5380.0
7294,47588,15913.0002,290.0
7295,47590,22234.0001,340.0
7296,47591,637973.0,11680.0
7297,47597,28347.0,450.0
7298,47598,79505.0,1500.0
7299,47601,432376.0,6760.0
7300,47610,154589.0,2740.0
7301,47611,29520.0,530.0
7302,47612,22651.0,410.0
7303,47613,105087.0,1310.0
7304,47615,35136.0,720.0
7305,47616,6203.0002,130.0
7306,47619,47496.0,790.0
7307,47620,445487.0,6120.0
7308,47630,1948582.0,18770.0
7309,47631,64066.0001,960.0
7310,47633,87526.0,1290.0
7311,47634,58508.0,1080.0
7312,47635,144452.0,2530.0
7313,47637,36095.0,680.0
7314,47638,125364.0,1700.0
7315,47639,193245.0,2300.0
7316,47640,23458.0001,430.0
7317,47648,143208.0,2340.0
7318,47649,35731.0,650.0
7319,47660,111755.0001,2270.0
7320,47665,104983.0001,1710.0
7321,47666,36967.0,710.0
7322,47670,303925.0,5940.0
7323,47708,34598.0001,420.0
7324,47710,368531.0,8330.0
7325,47711,856098.0,15540.0
7326,47712,675904.0,11460.0
7327,47713,155238.0,4570.0
7328,47714,722628.0,15890.0
7329,47715,878298.0,15030.0
7330,47720,630828.0,8530.0
7331,47725,1067339.0,9460.0
7332,47802,945928.0,15340.0
7333,47803,664530.0,10310.0
7334,47804,166971.0001,4600.0
7335,47805,365626.0,6300.0
7336,47807,118742.0001,4150.0
7337,47832,24953.0,460.0
7338,47833,24504.0,500.0
7339,47834,477717.0,8870.0
7340,47837,25943.0001,540.0
7341,47838,46490.0,1190.0
7342,47840,44831.0,710.0
7343,47841,49011.0,940.0
7344,47842,229037.0,4520.0
7345,47846,20975.0,340.0
7346,47847,26209.0,520.0
7347,47848,37467.0,740.0
7348,47849,13982.0002,220.0
7349,47850,60738.0,1130.0
7350,47854,21561.0,340.0
7351,47858,18666.0001,320.0
7352,47859,26022.0,450.0
7353,47860,3403.0002,110.0
7354,47861,13844.0002,240.0
7355,47862,32458.0,710.0
7356,47866,9086.0002,190.0
7357,47868,60475.0,1230.0
7358,47872,194489.0,3290.0
7359,47874,80687.0001,1520.0
7360,47879,65153.0,1370.0
7361,47882,218787.0,3880.0
7362,47885,219821.0,4180.0
7363,47901,91344.0,1850.0
7364,47904,280942.0,7720.0
7365,47905,1332074.0,21020.0
7366,47906,1848002.0,22200.0
7367,47909,1247079.0,21240.0
7368,47917,7676.0002,180.0
7369,47918,161318.0,2850.0
7370,47920,104972.0,1330.0
7371,47921,25104.0,490.0
7372,47922,38661.0,700.0
7373,47923,107761.0,1760.0
7374,47926,27924.0,510.0
7375,47928,42441.0,850.0
7376,47929,24121.0,420.0
7377,47930,31111.0,540.0
7378,47932,152495.0,2590.0
7379,47933,739299.0,13430.0
7380,47940,41531.0,700.0
7381,47942,18345.0001,350.0
7382,47943,28034.0,490.0
7383,47944,97288.0,1710.0
7384,47946,53855.0001,880.0
7385,47948,30544.0,590.0
7386,47949,33553.0,620.0
7387,47950,19574.0,420.0
7388,47951,56186.0,1060.0
7389,47952,56566.0,1130.0
7390,47954,64168.0001,1060.0
7391,47955,26138.0,490.0
7392,47957,33768.0,770.0
7393,47959,56030.0,1260.0
7394,47960,457114.0,7660.0
7395,47963,46904.0,940.0
7396,47967,19744.0,340.0
7397,47968,32342.0,500.0
7398,47970,61210.0,970.0
7399,47971,45569.0,880.0
7400,47974,33125.0,550.0
7401,47975,22231.0,360.0
7402,47977,72336.0,1080.0
7403,47978,294058.0,5290.0
7404,47980,29419.0,500.0
7405,47981,27449.0,430.0
7406,47987,94668.0,1810.0
7407,47989,34986.0,580.0
7408,47990,47031.0,850.0
7409,47991,26696.0,510.0
7410,47992,50908.0001,730.0
7411,47993,111313.0,1840.0
7412,47994,16659.0002,290.0
7413,47995,47914.0,800.0
7414,99999,1248116.0,22910.0
7415,0,107029985.0,1486780.0
7416,50001,23390.0002,310.0
7417,50002,40058.0,620.0
7418,50003,469452.0,4310.0
7419,50005,16749.0002,330.0
7420,50006,46515.0001,740.0
7421,50007,24650.0003,250.0
7422,50008,16534.0,350.0
7423,50009,800381.0,10590.0
7424,50010,1048148.0,14090.0
7425,50014,882133.0,11300.0
7426,50020,40606.0,660.0
7427,50021,1363144.0,14530.0
7428,50022,238214.0,3750.0
7429,50023,1960924.0,21020.0
7430,50025,98827.0,1380.0
7431,50026,11833.0002,230.0
7432,50027,6150.0002,130.0
7433,50028,51393.0001,750.0
7434,50029,12922.0001,270.0
7435,50034,12097.0001,180.0
7436,50035,370354.0,4040.0
7437,50036,522052.0,7940.0
7438,50039,11225.0003,170.0
7439,50042,7278.0002,130.0
7440,50044,23103.0,410.0
7441,50046,62372.0,730.0
7442,50047,220573.0,2870.0
7443,50048,23017.0,430.0
7444,50049,162442.0,2920.0
7445,50050,18611.0,300.0
7446,50051,7363.0002,120.0
7447,50054,102166.0,1630.0
7448,50055,29206.0,460.0
7449,50056,44450.0,670.0
7450,50058,57382.0,880.0
7451,50060,66062.0001,1090.0
7452,50061,160985.0,930.0
7453,50062,17616.0001,300.0
7454,50063,119674.0,1340.0
7455,50065,7617.0002,190.0
7456,50066,6364.0003,120.0
7457,50067,5535.0003,110.0
7458,50068,7134.0002,160.0
7459,50069,32451.0,490.0
7460,50070,53781.0,730.0
7461,50071,24917.0,430.0
7462,50072,127129.0,1250.0
7463,50073,60618.0,740.0
7464,50074,17613.0001,160.0
7465,50075,26324.0,390.0
7466,50076,41584.0,660.0
7467,50103,9776.0002,180.0
7468,50105,55583.0,600.0
7469,50106,29501.0,520.0
7470,50107,22962.0,430.0
7471,50108,8180.0001,190.0
7472,50109,178684.0,1650.0
7473,50111,771325.0,8280.0
7474,50112,354461.0,4970.0
7475,50115,81718.0,1260.0
7476,50116,7255.0002,120.0
7477,50118,26037.0,420.0
7478,50119,11849.0002,220.0
7479,50120,10877.0002,160.0
7480,50122,46217.0,640.0
7481,50123,21138.0,370.0
7482,50124,191046.0,2220.0
7483,50125,724853.0,9530.0
7484,50126,199582.0,3090.0
7485,50128,9858.0003,160.0
7486,50129,151988.0,2380.0
7487,50130,56827.0001,790.0
7488,50131,1425241.0,11550.0
7489,50132,8708.0003,150.0
7490,50133,9465.0,210.0
7491,50134,26768.0001,330.0
7492,50135,49413.0001,760.0
7493,50136,9626.0002,170.0
7494,50138,325358.0,5380.0
7495,50139,33180.0,550.0
7496,50140,44801.0,860.0
7497,50141,14446.0002,240.0
7498,50143,21808.0,280.0
7499,50144,64779.0001,1190.0
7500,50146,14340.0002,230.0
7501,50147,9065.0002,170.0
7502,50148,10448.0003,170.0
7503,50149,22262.0,400.0
7504,50150,19380.0,370.0
7505,50151,20959.0,340.0
7506,50153,28653.0,360.0
7507,50154,16759.0001,250.0
7508,50155,5341.0002,120.0
7509,50156,161162.0,2160.0
7510,50157,20196.0,330.0
7511,50158,825813.0,14050.0
7512,50161,69504.0001,980.0
7513,50162,33883.0,540.0
7514,50164,16302.0002,280.0
7515,50166,46415.0,690.0
7516,50167,23917.0001,360.0
7517,50168,31088.0,410.0
7518,50169,93364.0,1290.0
7519,50170,99198.0,1400.0
7520,50171,100901.0,1300.0
7521,50173,17087.0002,340.0
7522,50174,32194.0,560.0
7523,50201,290177.0,4000.0
7524,50206,13056.0002,200.0
7525,50207,70642.0,1070.0
7526,50208,545663.0,9210.0
7527,50210,61747.0001,830.0
7528,50211,689229.0,7450.0
7529,50212,96718.0,1450.0
7530,50213,178149.0,3330.0
7531,50214,34953.0001,410.0
7532,50216,151396.0,1360.0
7533,50217,18544.0002,260.0
7534,50219,583308.0,6230.0
7535,50220,226548.0,4180.0
7536,50222,15241.0002,220.0
7537,50223,9403.0002,150.0
7538,50225,98829.0,1400.0
7539,50226,368545.0,3160.0
7540,50228,85857.0,1130.0
7541,50229,62567.0,560.0
7542,50230,34809.0,500.0
7543,50232,17585.0002,230.0
7544,50233,38913.0,650.0
7545,50234,22072.0002,270.0
7546,50235,10485.0,210.0
7547,50236,54941.0001,760.0
7548,50237,145019.0,1560.0
7549,50238,26704.0,470.0
7550,50240,95115.0,1150.0
7551,50242,12337.0002,220.0
7552,50244,71237.0,940.0
7553,50246,19952.0001,300.0
7554,50247,83453.0,1100.0
7555,50248,170988.0,2160.0
7556,50249,35950.0,570.0
7557,50250,68037.0001,1180.0
7558,50251,48694.0001,620.0
7559,50252,12722.0002,180.0
7560,50254,7734.0002,140.0
7561,50256,13980.0002,230.0
7562,50257,32885.0,470.0
7563,50258,20630.0,360.0
7564,50261,146338.0,1310.0
7565,50262,8840.0002,190.0
7566,50263,1495140.0,12790.0
7567,50264,10663.0002,190.0
7568,50265,1749167.0,16660.0
7569,50266,2191768.0,19180.0
7570,50268,19696.0,390.0
7571,50271,15664.0002,280.0
7572,50273,300429.0,4060.0
7573,50274,9163.0002,170.0
7574,50275,11644.0002,230.0
7575,50276,70610.0001,1030.0
7576,50277,12855.0001,220.0
7577,50278,23691.0,380.0
7578,50309,405541.0,5680.0
7579,50310,917635.0,15750.0
7580,50311,333033.0,5950.0
7581,50312,923688.0,7560.0
7582,50313,429401.0,8150.0
7583,50314,168800.0001,4900.0
7584,50315,833486.0,17770.0
7585,50316,277762.0001,7160.0
7586,50317,850139.0,17770.0
7587,50320,557509.0,10580.0
7588,50321,398885.0,3870.0
7589,50322,1206478.0,15920.0
7590,50323,1557072.0,7730.0
7591,50324,194398.0,2690.0
7592,50325,1169758.0,8920.0
7593,50327,456026.0,5790.0
7594,50401,863484.0,13640.0
7595,50420,10417.0003,190.0
7596,50421,86831.0,1410.0
7597,50423,80249.0,1280.0
7598,50424,49516.0001,690.0
7599,50428,395884.0,4630.0
7600,50430,12188.0002,200.0
7601,50433,8898.0003,110.0
7602,50434,11856.0002,200.0
7603,50435,20965.0,350.0
7604,50436,171933.0,2590.0
7605,50438,134922.0,1880.0
7606,50439,6400.0002,120.0
7607,50440,11284.0002,210.0
7608,50441,143311.0,2360.0
7609,50444,12117.0002,200.0
7610,50446,17454.0002,260.0
7611,50447,27831.0,470.0
7612,50448,17863.0001,330.0
7613,50449,15358.0001,340.0
7614,50450,84772.0,1390.0
7615,50451,14088.0001,220.0
7616,50452,21660.0,350.0
7617,50453,14043.0001,240.0
7618,50455,8849.0002,140.0
7619,50456,47498.0,810.0
7620,50457,10672.0001,160.0
7621,50458,61446.0,940.0
7622,50459,87829.0,1420.0
7623,50460,9576.0002,160.0
7624,50461,178269.0,2620.0
7625,50464,18426.0,300.0
7626,50466,45268.0,810.0
7627,50468,48543.0001,730.0
7628,50469,52245.0001,720.0
7629,50470,5737.0003,110.0
7630,50471,19207.0001,330.0
7631,50472,83479.0,1100.0
7632,50473,5940.0002,110.0
7633,50475,52778.0001,790.0
7634,50476,21669.0,380.0
7635,50477,6914.0001,130.0
7636,50478,21555.0,390.0
7637,50479,19020.0002,320.0
7638,50480,28680.0,410.0
7639,50482,32816.0001,420.0
7640,50483,22590.0,360.0
7641,50484,10896.0002,190.0
7642,50501,758279.0,12620.0
7643,50510,28910.0,480.0
7644,50511,246969.0,3470.0
7645,50514,38385.0,630.0
7646,50515,6305.0002,120.0
7647,50516,22174.0001,360.0
7648,50517,28690.0,460.0
7649,50518,10016.0002,140.0
7650,50519,16142.0001,270.0
7651,50522,19982.0,330.0
7652,50523,17763.0,280.0
7653,50524,18183.0002,210.0
7654,50525,98503.0,1540.0
7655,50528,10586.0001,160.0
7656,50529,20937.0,400.0
7657,50530,27526.0,510.0
7658,50531,7369.0002,110.0
7659,50532,23460.0,410.0
7660,50533,90892.0001,1660.0
7661,50535,26369.0,430.0
7662,50536,123083.0,1940.0
7663,50538,12828.0001,240.0
7664,50539,12841.0001,230.0
7665,50540,29430.0,450.0
7666,50541,20931.0001,360.0
7667,50542,26839.0,430.0
7668,50543,41565.0,690.0
7669,50544,11078.0003,220.0
7670,50545,6245.0002,110.0
7671,50546,10073.0002,160.0
7672,50548,220387.0,2770.0
7673,50554,39860.0,740.0
7674,50556,7246.0002,130.0
7675,50557,18002.0001,340.0
7676,50558,20090.0001,270.0
7677,50559,9594.0001,170.0
7678,50560,13475.0001,230.0
7679,50561,12486.0002,220.0
7680,50562,13173.0001,220.0
7681,50563,77667.0,1140.0
7682,50565,8783.0003,180.0
7683,50566,11931.0002,210.0
7684,50568,41547.0,670.0
7685,50569,19616.0,340.0
7686,50570,7453.0002,90.0
7687,50571,9256.0002,160.0
7688,50574,65793.0,1020.0
7689,50575,21279.0,390.0
7690,50576,11373.0002,180.0
7691,50577,8870.0002,170.0
7692,50578,16553.0,270.0
7693,50579,68432.0,1160.0
7694,50581,23270.0,360.0
7695,50583,84132.0,1330.0
7696,50585,32820.0,520.0
7697,50586,8122.0002,140.0
7698,50588,369038.0,6210.0
7699,50590,20153.0,390.0
7700,50591,8145.0002,150.0
7701,50594,8237.0002,130.0
7702,50595,275579.0,4140.0
7703,50597,43114.0,590.0
7704,50598,25073.0,400.0
7705,50599,11863.0002,160.0
7706,50601,65442.0001,1130.0
7707,50602,45230.0,730.0
7708,50603,14652.0001,270.0
7709,50604,51503.0001,820.0
7710,50606,19213.0,350.0
7711,50607,13889.0002,220.0
7712,50609,14410.0001,200.0
7713,50611,8519.0002,150.0
7714,50612,25062.0002,150.0
7715,50613,1631951.0,18320.0
7716,50616,286911.0,4490.0
7717,50619,59838.0001,980.0
7718,50621,52714.0001,680.0
7719,50622,139848.0,1570.0
7720,50624,81106.0,870.0
7721,50625,23666.0,430.0
7722,50626,49765.0,790.0
7723,50627,86117.0,1460.0
7724,50628,35069.0,560.0
7725,50629,64265.0001,980.0
7726,50630,46956.0,750.0
7727,50632,29156.0,520.0
7728,50633,9712.0001,160.0
7729,50635,44847.0,710.0
7730,50636,55538.0001,840.0
7731,50638,106446.0,1560.0
7732,50641,30669.0,640.0
7733,50642,16290.0,260.0
7734,50643,113791.0,1350.0
7735,50644,284337.0,4200.0
7736,50645,35153.0,530.0
7737,50647,70783.0001,910.0
7738,50648,154565.0,1880.0
7739,50650,19764.0001,350.0
7740,50651,115006.0,1720.0
7741,50653,16605.0002,280.0
7742,50654,14496.0,220.0
7743,50655,19608.0,340.0
7744,50658,68425.0001,1080.0
7745,50659,178848.0,2470.0
7746,50660,42414.0,620.0
7747,50662,149890.0,2970.0
7748,50665,103256.0,1340.0
7749,50666,27272.0,450.0
7750,50667,25753.0,390.0
7751,50668,38869.0,570.0
7752,50669,94353.0,1100.0
7753,50670,61555.0,930.0
7754,50671,6909.0003,110.0
7755,50672,18313.0001,260.0
7756,50674,107001.0,1600.0
7757,50675,68905.0001,1100.0
7758,50676,55488.0,880.0
7759,50677,424531.0,5440.0
7760,50680,36387.0,550.0
7761,50681,11095.0002,200.0
7762,50682,44677.0,680.0
7763,50701,1049977.0,14610.0
7764,50702,461821.0,9960.0
7765,50703,322589.0,8230.0
7766,50707,175801.0001,3690.0
7767,50801,237309.0,4170.0
7768,50830,39388.0,720.0
7769,50833,50652.0,950.0
7770,50836,9068.0002,160.0
7771,50837,6926.0002,130.0
7772,50840,11736.0003,210.0
7773,50841,69385.0,1190.0
7774,50843,13535.0002,260.0
7775,50845,15707.0,300.0
7776,50846,27908.0,490.0
7777,50848,6659.0002,150.0
7778,50849,84882.0,1300.0
7779,50851,55257.0001,890.0
7780,50853,18925.0,270.0
7781,50854,55779.0001,970.0
7782,50857,6999.0003,110.0
7783,50858,17863.0,350.0
7784,50859,12387.0,250.0
7785,50860,4491.0002,120.0
7786,50861,5394.0002,120.0
7787,50864,44647.0,800.0
7788,51001,66955.0,970.0
7789,51002,86713.0,1270.0
7790,51003,56873.0001,750.0
7791,51004,30598.0,460.0
7792,51005,47586.0,700.0
7793,51006,26599.0,460.0
7794,51007,25280.0,320.0
7795,51010,9922.0001,200.0
7796,51012,190323.0,3120.0
7797,51014,17474.0001,240.0
7798,51016,38301.0,610.0
7799,51018,10047.0001,160.0
7800,51019,26149.0,360.0
7801,51020,23345.0003,270.0
7802,51022,26780.0,360.0
7803,51023,78525.0,1390.0
7804,51024,81115.0,960.0
7805,51025,73363.0,950.0
7806,51026,23787.0,360.0
7807,51027,40702.0,570.0
7808,51028,72348.0,960.0
7809,51029,7017.0002,110.0
7810,51030,66329.0,830.0
7811,51031,461261.0,6240.0
7812,51033,14248.0001,220.0
7813,51034,49093.0,820.0
7814,51035,55327.0,750.0
7815,51036,24982.0,290.0
7816,51037,9860.0002,170.0
7817,51038,51897.0,740.0
7818,51039,90517.0,1190.0
