,zillow_zip,zillow_month_day,zillow_sales_value_index,zillow_month
16508,10013,2017-09-30,2773423.7768739853,2017-09
16686,10013,2017-10-31,2722070.1099695843,2017-10
16864,10013,2017-11-30,2669826.1519955792,2017-11
17042,10013,2017-12-31,2631560.1365376483,2017-12
17220,10013,2018-01-31,2602638.3144650273,2018-01
17398,10013,2018-02-28,2578808.9979324043,2018-02
17576,10013,2018-03-31,2553015.5701916018,2018-03
17754,10013,2018-04-30,2530487.1786776073,2018-04
17932,10013,2018-05-31,2515333.9984307624,2018-05
18110,10013,2018-06-30,2512365.804892138,2018-06
18288,10013,2018-07-31,2511127.6806895104,2018-07
18466,10013,2018-08-31,2507653.3575393525,2018-08
18644,10013,2018-09-30,2508582.324995858,2018-09
18822,10013,2018-10-31,2519451.7869611015,2018-10
19000,10013,2018-11-30,2528874.3391413568,2018-11
19178,10013,2018-12-31,2527478.2720786342,2018-12
19356,10013,2019-01-31,2528264.0401848205,2019-01
19534,10013,2019-02-28,2536557.4902211777,2019-02
19712,10013,2019-03-31,2549312.3991116844,2019-03
19890,10013,2019-04-30,2554480.3877207204,2019-04
20068,10013,2019-05-31,2565914.6231024503,2019-05
20246,10013,2019-06-30,2595303.686901476,2019-06
20424,10013,2019-07-31,2650988.848130547,2019-07
20602,10013,2019-08-31,2699253.13772456,2019-08
20780,10013,2019-09-30,2734777.0952195083,2019-09
20958,10013,2019-10-31,2750701.3293647454,2019-10
21136,10013,2019-11-30,2769574.439069172,2019-11
21314,10013,2019-12-31,2778690.565874588,2019-12
21492,10013,2020-01-31,2796335.837073078,2020-01
21670,10013,2020-02-29,2800414.8450163635,2020-02
21848,10013,2020-03-31,2807460.268290373,2020-03
22026,10013,2020-04-30,2813235.525229002,2020-04
22204,10013,2020-05-31,2832311.8436065577,2020-05
22382,10013,2020-06-30,2841965.294897811,2020-06
22560,10013,2020-07-31,2816059.715290596,2020-07
22738,10013,2020-08-31,2766884.1246889485,2020-08
22916,10013,2020-09-30,2721592.657706737,2020-09
23094,10013,2020-10-31,2689222.024449388,2020-10
23272,10013,2020-11-30,2663955.822918322,2020-11
23450,10013,2020-12-31,2641845.729244772,2020-12
23628,10013,2021-01-31,2617756.450382242,2021-01
23806,10013,2021-02-28,2603447.0392916207,2021-02
23984,10013,2021-03-31,2602658.503024925,2021-03
24162,10013,2021-04-30,2612195.8109943885,2021-04
24340,10013,2021-05-31,2630940.2193535026,2021-05
24518,10013,2021-06-30,2651128.2068077936,2021-06
24696,10013,2021-07-31,2700984.646029532,2021-07
24874,10013,2021-08-31,2771745.46612922,2021-08
25052,10013,2021-09-30,2856142.264402346,2021-09
25230,10013,2021-10-31,2939758.3491055667,2021-10
25408,10013,2021-11-30,3013972.181846918,2021-11
25586,10013,2021-12-31,3072152.7383021056,2021-12
25764,10013,2022-01-31,3104020.7453061813,2022-01
25942,10013,2022-02-28,3126332.873972517,2022-02
26120,10013,2022-03-31,3161885.7309913086,2022-03
26298,10013,2022-04-30,3185531.760328276,2022-04
26476,10013,2022-05-31,3208079.982731689,2022-05
26654,10013,2022-06-30,3205032.255278577,2022-06
26832,10013,2022-07-31,3183968.56129482,2022-07
27010,10013,2022-08-31,3150145.2496264023,2022-08
27188,10013,2022-09-30,3108820.148419255,2022-09
27366,10013,2022-10-31,3112437.6579196523,2022-10
27544,10013,2022-11-30,3124974.5735326237,2022-11
27722,10013,2022-12-31,3144457.7575635067,2022-12
27900,10013,2023-01-31,3122191.6197807505,2023-01
119,10014,2010-01-31,606365.8965480557,2010-01
297,10014,2010-02-28,604792.4290585016,2010-02
475,10014,2010-03-31,604451.870304235,2010-03
653,10014,2010-04-30,604067.7478191358,2010-04
831,10014,2010-05-31,604151.3019175496,2010-05
1009,10014,2010-06-30,606861.9800118726,2010-06
1187,10014,2010-07-31,613876.8235336599,2010-07
1365,10014,2010-08-31,622802.9704654432,2010-08
1543,10014,2010-09-30,634079.7520907557,2010-09
1721,10014,2010-10-31,643062.9351032666,2010-10
1899,10014,2010-11-30,648424.0320758985,2010-11
2077,10014,2010-12-31,648735.0839389601,2010-12
2255,10014,2011-01-31,645993.8494908608,2011-01
2433,10014,2011-02-28,645012.3912783021,2011-02
2611,10014,2011-03-31,648202.6930648593,2011-03
2789,10014,2011-04-30,656685.4336041509,2011-04
2967,10014,2011-05-31,664636.2098571222,2011-05
3145,10014,2011-06-30,671207.8622126866,2011-06
3323,10014,2011-07-31,673901.6203285595,2011-07
3501,10014,2011-08-31,680283.2102244836,2011-08
3679,10014,2011-09-30,690663.9437359065,2011-09
3857,10014,2011-10-31,700838.7088383982,2011-10
4035,10014,2011-11-30,703662.3425841233,2011-11
4213,10014,2011-12-31,701307.9711461061,2011-12
4391,10014,2012-01-31,697873.4132349564,2012-01
4569,10014,2012-02-29,696642.2136549498,2012-02
4747,10014,2012-03-31,694574.2875898415,2012-03
4925,10014,2012-04-30,695921.6786607847,2012-04
5103,10014,2012-05-31,702392.9751490265,2012-05
5281,10014,2012-06-30,709605.364694542,2012-06
5459,10014,2012-07-31,712806.9370550255,2012-07
5637,10014,2012-08-31,715191.3511350672,2012-08
5815,10014,2012-09-30,723348.9465413656,2012-09
5993,10014,2012-10-31,731901.8902212257,2012-10
6171,10014,2012-11-30,743062.8254999863,2012-11
6349,10014,2012-12-31,751211.6965252184,2012-12
6527,10014,2013-01-31,762893.6243235957,2013-01
6705,10014,2013-02-28,772363.4618112032,2013-02
6883,10014,2013-03-31,782572.9776400914,2013-03
7061,10014,2013-04-30,791187.043660232,2013-04
7239,10014,2013-05-31,799120.6266416487,2013-05
7417,10014,2013-06-30,805856.9228878202,2013-06
7595,10014,2013-07-31,814391.6389635224,2013-07
7773,10014,2013-08-31,828181.5470484898,2013-08
7951,10014,2013-09-30,852746.799022677,2013-09
8129,10014,2013-10-31,883728.9423870113,2013-10
8307,10014,2013-11-30,912027.029087856,2013-11
8485,10014,2013-12-31,931499.8511694507,2013-12
8663,10014,2014-01-31,943133.5104886212,2014-01
8841,10014,2014-02-28,951172.2369640131,2014-02
9019,10014,2014-03-31,961696.8947130459,2014-03
9197,10014,2014-04-30,980073.2083988182,2014-04
9375,10014,2014-05-31,1004362.1507929369,2014-05
9553,10014,2014-06-30,1022288.9342030659,2014-06
9731,10014,2014-07-31,1028656.9734707708,2014-07
9909,10014,2014-08-31,1031632.8575990264,2014-08
10087,10014,2014-09-30,1043296.8521786687,2014-09
10265,10014,2014-10-31,1063236.1494473156,2014-10
10443,10014,2014-11-30,1081314.4974925357,2014-11
10621,10014,2014-12-31,1091146.6890498966,2014-12
10799,10014,2015-01-31,1096243.790616133,2015-01
10977,10014,2015-02-28,1099946.537567472,2015-02
11155,10014,2015-03-31,1107396.37785684,2015-03
11333,10014,2015-04-30,1113802.4931611514,2015-04
11511,10014,2015-05-31,1123427.6623155745,2015-05
11689,10014,2015-06-30,1131226.1705111756,2015-06
11867,10014,2015-07-31,1137771.67972394,2015-07
12045,10014,2015-08-31,1142212.4114209109,2015-08
12223,10014,2015-09-30,1146175.373635318,2015-09
12401,10014,2015-10-31,1151172.615892409,2015-10
12579,10014,2015-11-30,1157974.724809265,2015-11
12757,10014,2015-12-31,1171836.5093661624,2015-12
12935,10014,2016-01-31,1186145.8284392557,2016-01
13113,10014,2016-02-29,1202376.8455798218,2016-02
13291,10014,2016-03-31,1216983.9775356147,2016-03
13469,10014,2016-04-30,1233125.881107811,2016-04
13647,10014,2016-05-31,1245143.6097488396,2016-05
13825,10014,2016-06-30,1249921.4595238154,2016-06
14003,10014,2016-07-31,1250534.608230743,2016-07
14181,10014,2016-08-31,1250206.449666765,2016-08
14359,10014,2016-09-30,1249804.669101147,2016-09
14537,10014,2016-10-31,1250267.6081412728,2016-10
14715,10014,2016-11-30,1249686.1619670906,2016-11
14893,10014,2016-12-31,1256343.8816979306,2016-12
15071,10014,2017-01-31,1261229.1246800164,2017-01
15249,10014,2017-02-28,1282791.4504407868,2017-02
15427,10014,2017-03-31,1304321.2768842138,2017-03
15605,10014,2017-04-30,1331416.5912749965,2017-04
15783,10014,2017-05-31,1337006.2201884936,2017-05
15961,10014,2017-06-30,1345589.2949193816,2017-06
16139,10014,2017-07-31,1351677.6482840842,2017-07
16317,10014,2017-08-31,1363513.853743273,2017-08
16495,10014,2017-09-30,1354720.349575635,2017-09
16673,10014,2017-10-31,1348239.7651429195,2017-10
16851,10014,2017-11-30,1338785.7840488718,2017-11
17029,10014,2017-12-31,1344566.8463804154,2017-12
17207,10014,2018-01-31,1357263.3620418536,2018-01
17385,10014,2018-02-28,1369319.9309053507,2018-02
17563,10014,2018-03-31,1380556.7339056295,2018-03
17741,10014,2018-04-30,1391425.3896892322,2018-04
17919,10014,2018-05-31,1409247.6759105204,2018-05
18097,10014,2018-06-30,1424887.6927470712,2018-06
18275,10014,2018-07-31,1434690.9811834097,2018-07
18453,10014,2018-08-31,1440032.8724745875,2018-08
18631,10014,2018-09-30,1453527.6455160622,2018-09
18809,10014,2018-10-31,1467555.1753532588,2018-10
18987,10014,2018-11-30,1469535.2580730512,2018-11
19165,10014,2018-12-31,1459696.6045934737,2018-12
19343,10014,2019-01-31,1435501.5268243363,2019-01
19521,10014,2019-02-28,1420439.687007778,2019-02
19699,10014,2019-03-31,1398076.1518225356,2019-03
19877,10014,2019-04-30,1384358.0179052341,2019-04
20055,10014,2019-05-31,1377365.1888226776,2019-05
20233,10014,2019-06-30,1389324.195920592,2019-06
20411,10014,2019-07-31,1425329.419428595,2019-07
20589,10014,2019-08-31,1460645.3628992215,2019-08
20767,10014,2019-09-30,1486547.7654425327,2019-09
20945,10014,2019-10-31,1494532.6083877797,2019-10
21123,10014,2019-11-30,1513742.363529369,2019-11
21301,10014,2019-12-31,1526060.22638951,2019-12
21479,10014,2020-01-31,1553265.5518663402,2020-01
21657,10014,2020-02-29,1566812.660110879,2020-02
21835,10014,2020-03-31,1586174.9225294888,2020-03
22013,10014,2020-04-30,1601185.2722026631,2020-04
22191,10014,2020-05-31,1622096.6720809394,2020-05
22369,10014,2020-06-30,1626441.7972831603,2020-06
22547,10014,2020-07-31,1609723.7619537432,2020-07
22725,10014,2020-08-31,1581325.244586861,2020-08
22903,10014,2020-09-30,1575849.4242520242,2020-09
23081,10014,2020-10-31,1575611.054294105,2020-10
23259,10014,2020-11-30,1576135.947155913,2020-11
23437,10014,2020-12-31,1567952.0272283657,2020-12
23615,10014,2021-01-31,1550252.9376294543,2021-01
23793,10014,2021-02-28,1534130.4570399737,2021-02
23971,10014,2021-03-31,1521330.6848390363,2021-03
24149,10014,2021-04-30,1512615.256349554,2021-04
24327,10014,2021-05-31,1511991.1435646196,2021-05
24505,10014,2021-06-30,1512824.374286673,2021-06
24683,10014,2021-07-31,1522499.299562096,2021-07
24861,10014,2021-08-31,1528926.6546838968,2021-08
25039,10014,2021-09-30,1530632.703618775,2021-09
25217,10014,2021-10-31,1536560.4082174797,2021-10
25395,10014,2021-11-30,1550653.094989974,2021-11
25573,10014,2021-12-31,1571454.4520079603,2021-12
25751,10014,2022-01-31,1604507.412562744,2022-01
25929,10014,2022-02-28,1650398.8424070063,2022-02
26107,10014,2022-03-31,1717601.4874372247,2022-03
26285,10014,2022-04-30,1766502.3618215185,2022-04
26463,10014,2022-05-31,1801241.5480753041,2022-05
26641,10014,2022-06-30,1820269.9217860785,2022-06
26819,10014,2022-07-31,1823495.2136161088,2022-07
26997,10014,2022-08-31,1806687.811098653,2022-08
27175,10014,2022-09-30,1768824.8070153387,2022-09
27353,10014,2022-10-31,1746708.9731140984,2022-10
27531,10014,2022-11-30,1724882.1836620066,2022-11
27709,10014,2022-12-31,1706038.457143324,2022-12
27887,10014,2023-01-31,1686327.7755748138,2023-01
69,10016,2010-01-31,475054.56837783346,2010-01
247,10016,2010-02-28,471727.5200619634,2010-02
425,10016,2010-03-31,469429.8341275121,2010-03
603,10016,2010-04-30,469961.1224417293,2010-04
781,10016,2010-05-31,469906.6394908456,2010-05
959,10016,2010-06-30,470767.3895550732,2010-06
1137,10016,2010-07-31,473132.8040938135,2010-07
1315,10016,2010-08-31,478548.3858694849,2010-08
1493,10016,2010-09-30,484228.70608752593,2010-09
1671,10016,2010-10-31,488989.61731649976,2010-10
1849,10016,2010-11-30,490104.10964213096,2010-11
2027,10016,2010-12-31,490686.0706683647,2010-12
2205,10016,2011-01-31,491146.7114470264,2011-01
2383,10016,2011-02-28,493188.02943584713,2011-02
2561,10016,2011-03-31,496005.22509018384,2011-03
2739,10016,2011-04-30,498476.77141979896,2011-04
2917,10016,2011-05-31,500800.263418511,2011-05
3095,10016,2011-06-30,503606.4828795067,2011-06
3273,10016,2011-07-31,505205.7627786794,2011-07
3451,10016,2011-08-31,508864.8405715709,2011-08
3629,10016,2011-09-30,511383.7115121826,2011-09
3807,10016,2011-10-31,513216.6265238642,2011-10
3985,10016,2011-11-30,512261.57365705905,2011-11
4163,10016,2011-12-31,510912.7392778265,2011-12
4341,10016,2012-01-31,508924.3208695951,2012-01
4519,10016,2012-02-29,506106.54889056453,2012-02
4697,10016,2012-03-31,505222.94728794025,2012-03
4875,10016,2012-04-30,506607.2382428336,2012-04
5053,10016,2012-05-31,511155.1742518043,2012-05
5231,10016,2012-06-30,516048.74633821636,2012-06
5409,10016,2012-07-31,521818.9319668551,2012-07
5587,10016,2012-08-31,527427.7037986796,2012-08
5765,10016,2012-09-30,531579.7499067951,2012-09
5943,10016,2012-10-31,532215.4426329542,2012-10
6121,10016,2012-11-30,532356.1831388897,2012-11
6299,10016,2012-12-31,532492.2431836004,2012-12
6477,10016,2013-01-31,535179.7316611835,2013-01
6655,10016,2013-02-28,537063.4060311421,2013-02
6833,10016,2013-03-31,540647.7230460022,2013-03
7011,10016,2013-04-30,542804.550012787,2013-04
7189,10016,2013-05-31,544001.6854278734,2013-05
7367,10016,2013-06-30,543696.831489749,2013-06
7545,10016,2013-07-31,544949.7426848678,2013-07
7723,10016,2013-08-31,548144.8406003999,2013-08
7901,10016,2013-09-30,554582.5657046371,2013-09
8079,10016,2013-10-31,564022.9356308198,2013-10
8257,10016,2013-11-30,574070.0339320604,2013-11
8435,10016,2013-12-31,581978.8639662471,2013-12
8613,10016,2014-01-31,587659.0230423248,2014-01
8791,10016,2014-02-28,593253.3924700782,2014-02
8969,10016,2014-03-31,600578.0946522105,2014-03
9147,10016,2014-04-30,608715.072613343,2014-04
9325,10016,2014-05-31,617786.2783030297,2014-05
9503,10016,2014-06-30,624468.4562330436,2014-06
9681,10016,2014-07-31,628899.7405828185,2014-07
9859,10016,2014-08-31,632183.0390807849,2014-08
10037,10016,2014-09-30,635774.078575051,2014-09
10215,10016,2014-10-31,643488.7890035552,2014-10
10393,10016,2014-11-30,651807.024257144,2014-11
10571,10016,2014-12-31,660036.3170644132,2014-12
10749,10016,2015-01-31,664740.0505076536,2015-01
10927,10016,2015-02-28,668219.7398815053,2015-02
11105,10016,2015-03-31,673521.7260353133,2015-03
11283,10016,2015-04-30,678863.97261514,2015-04
11461,10016,2015-05-31,685383.9610428362,2015-05
11639,10016,2015-06-30,690051.3143171429,2015-06
11817,10016,2015-07-31,694444.678490276,2015-07
11995,10016,2015-08-31,699397.0512818369,2015-08
12173,10016,2015-09-30,703858.680491183,2015-09
12351,10016,2015-10-31,710888.888349201,2015-10
12529,10016,2015-11-30,718278.5849455395,2015-11
12707,10016,2015-12-31,726387.5561456551,2015-12
12885,10016,2016-01-31,731899.3967349314,2016-01
13063,10016,2016-02-29,735044.3138828239,2016-02
13241,10016,2016-03-31,739082.6780516672,2016-03
13419,10016,2016-04-30,744055.4289861466,2016-04
13597,10016,2016-05-31,749055.2615444093,2016-05
13775,10016,2016-06-30,754007.1361465474,2016-06
13953,10016,2016-07-31,756644.0786386522,2016-07
14131,10016,2016-08-31,757896.1953298929,2016-08
14309,10016,2016-09-30,757836.1806455144,2016-09
14487,10016,2016-10-31,757977.6294445299,2016-10
14665,10016,2016-11-30,759568.2253922499,2016-11
14843,10016,2016-12-31,761965.795908374,2016-12
15021,10016,2017-01-31,765630.9593180818,2017-01
15199,10016,2017-02-28,773623.0479229534,2017-02
15377,10016,2017-03-31,781164.4261842003,2017-03
15555,10016,2017-04-30,790558.9914381726,2017-04
15733,10016,2017-05-31,795147.5913992998,2017-05
15911,10016,2017-06-30,802509.735194603,2017-06
16089,10016,2017-07-31,808113.727221345,2017-07
16267,10016,2017-08-31,817105.2496051056,2017-08
16445,10016,2017-09-30,820117.4883501726,2017-09
16623,10016,2017-10-31,831543.5167128189,2017-10
16801,10016,2017-11-30,843970.3858222818,2017-11
16979,10016,2017-12-31,865692.9779230702,2017-12
17157,10016,2018-01-31,884449.9133957044,2018-01
17335,10016,2018-02-28,899388.0365491308,2018-02
17513,10016,2018-03-31,909557.1668058491,2018-03
17691,10016,2018-04-30,918969.4637266599,2018-04
17869,10016,2018-05-31,928095.7058609407,2018-05
18047,10016,2018-06-30,938772.958401369,2018-06
18225,10016,2018-07-31,946690.3179465544,2018-07
18403,10016,2018-08-31,954624.5510516687,2018-08
18581,10016,2018-09-30,966560.5643046795,2018-09
18759,10016,2018-10-31,975039.8935444881,2018-10
18937,10016,2018-11-30,976045.1411658031,2018-11
19115,10016,2018-12-31,966882.9256575608,2018-12
19293,10016,2019-01-31,950309.0007592159,2019-01
19471,10016,2019-02-28,938701.7572632169,2019-02
19649,10016,2019-03-31,925735.4683284564,2019-03
19827,10016,2019-04-30,921113.1953476184,2019-04
20005,10016,2019-05-31,921144.1440118314,2019-05
20183,10016,2019-06-30,924634.2770651678,2019-06
20361,10016,2019-07-31,930342.2335986651,2019-07
20539,10016,2019-08-31,930785.956897583,2019-08
20717,10016,2019-09-30,928680.9604733643,2019-09
20895,10016,2019-10-31,921579.0381011082,2019-10
21073,10016,2019-11-30,920380.0547928887,2019-11
21251,10016,2019-12-31,918505.736804452,2019-12
21429,10016,2020-01-31,919362.3941241391,2020-01
21607,10016,2020-02-29,911457.346456088,2020-02
21785,10016,2020-03-31,904956.5085053457,2020-03
21963,10016,2020-04-30,897400.2120518382,2020-04
22141,10016,2020-05-31,895930.4420292563,2020-05
22319,10016,2020-06-30,891338.9919771454,2020-06
22497,10016,2020-07-31,887865.3466898855,2020-07
22675,10016,2020-08-31,884442.960036937,2020-08
22853,10016,2020-09-30,890063.2280668445,2020-09
23031,10016,2020-10-31,896966.1954028305,2020-10
23209,10016,2020-11-30,904037.4516396037,2020-11
23387,10016,2020-12-31,908942.2222483776,2020-12
23565,10016,2021-01-31,909484.3627345128,2021-01
23743,10016,2021-02-28,906300.6225713942,2021-02
23921,10016,2021-03-31,901095.5133133413,2021-03
24099,10016,2021-04-30,894382.5283953665,2021-04
24277,10016,2021-05-31,893527.4522604231,2021-05
24455,10016,2021-06-30,894153.0681677004,2021-06
24633,10016,2021-07-31,899644.4248512577,2021-07
24811,10016,2021-08-31,899395.5401224811,2021-08
24989,10016,2021-09-30,895572.3002058963,2021-09
25167,10016,2021-10-31,889772.7042952195,2021-10
25345,10016,2021-11-30,888679.3541044041,2021-11
25523,10016,2021-12-31,889369.421593333,2021-12
25701,10016,2022-01-31,892528.968148105,2022-01
25879,10016,2022-02-28,897923.1718678791,2022-02
26057,10016,2022-03-31,911684.9706826288,2022-03
26235,10016,2022-04-30,922980.2833261023,2022-04
26413,10016,2022-05-31,931560.1786492984,2022-05
26591,10016,2022-06-30,936245.015141448,2022-06
26769,10016,2022-07-31,937795.7920336359,2022-07
